1,3243,10.0000
2,32,9.6505
3,41522,9.3462
4,23797,8.4364
5,19494,8.2490
6,313204,8.1338
7,85370,7.8506
8,96761,7.8503
9,76273,7.8309
10,5595,7.8203
11,137643,7.7479
12,348407,7.6676
13,14661,7.6512
14,86484,7.6392
15,99137,7.6120
16,204836,7.6100
17,249818,7.5585
18,71074,7.4955
19,173593,7.4405
20,63003,7.3697
21,403454,7.3353
22,17046,7.3325
23,16239,7.3075
24,455420,7.2889
25,229035,7.2642
26,25,7.2372
27,333457,7.2281
28,221369,7.2151
29,200525,7.1669
30,118739,7.1273
31,454808,7.1222
32,29,7.0858
33,78474,7.0393
34,35972,7.0310
35,218120,7.0300
36,324486,6.9293
37,158283,6.9222
38,32824,6.8976
39,205745,6.8925
40,106430,6.8905
41,247089,6.8865
42,212106,6.8438
43,31131,6.8406
44,14629,6.8394
45,325041,6.8140
46,154814,6.8021
47,236174,6.7926
48,7254,6.7889
49,23063,6.7708
50,307549,6.7638
51,264810,6.7562
52,412023,6.7544
53,257399,6.7358
54,26377,6.7338
55,380450,6.7332
56,75910,6.7149
57,218021,6.7006
58,62468,6.6756
59,269591,6.6634
60,23571,6.6600
61,617383,6.6522
62,296165,6.6270
63,209952,6.6139
64,78643,6.6020
65,4174,6.6010
66,293673,6.5894
67,18374,6.5801
68,321503,6.5778
69,449840,6.5726
70,216616,6.5610
71,223862,6.5529
72,103380,6.5462
73,132648,6.5232
74,593813,6.4883
75,94098,6.4697
76,355847,6.4585
77,199171,6.4154
78,708045,6.3912
79,233694,6.3838
80,529189,6.3762
81,245078,6.3742
82,282538,6.3708
83,281027,6.3624
84,348952,6.3602
85,236197,6.3594
86,258140,6.3444
87,69765,6.3279
88,253866,6.2951
89,177369,6.2949
90,14990,6.2937
91,360994,6.2904
92,193666,6.2833
93,442576,6.2747
94,148997,6.2577
95,17225,6.2569
96,42361,6.2496
97,336232,6.2441
98,1334,6.2162
99,272637,6.2074
100,223030,6.1996
101,13350,6.1796
102,138138,6.1795
103,321085,6.1716
104,343567,6.1708
105,332176,6.1525
106,84411,6.1511
107,287122,6.1418
108,33482,6.1297
109,7481,6.1218
110,351357,6.1051
111,328720,6.1039
112,172582,6.0942
113,249058,6.0879
114,296425,6.0726
115,117652,6.0686
116,308267,6.0677
117,625267,6.0490
118,26679,6.0407
119,268676,6.0261
120,78387,6.0166
121,32090,6.0151
122,66166,6.0121
123,268872,5.9912
124,312909,5.9808
125,210246,5.9717
126,60228,5.9694
127,257598,5.9650
128,606355,5.9644
129,234924,5.9618
130,136468,5.9587
131,238058,5.9568
132,78182,5.9443
133,88826,5.9428
134,211582,5.9288
135,9471,5.9271
136,213370,5.9246
137,107131,5.9211
138,147641,5.9132
139,166439,5.9106
140,252192,5.8842
141,595155,5.8817
142,31972,5.8748
143,281616,5.8736
144,41932,5.8692
145,309422,5.8662
146,396773,5.8564
147,692952,5.8538
148,39758,5.8504
149,35714,5.8449
150,317706,5.8336
151,27078,5.8274
152,285024,5.8155
153,37394,5.8090
154,22003,5.8027
155,82976,5.7941
156,130512,5.7922
157,161621,5.7816
158,397023,5.7719
159,32742,5.7697
160,387849,5.7678
161,335395,5.7659
162,206409,5.7652
163,664797,5.7643
164,98782,5.7503
165,77640,5.7481
166,275296,5.7466
167,192649,5.7420
168,199823,5.7394
169,545893,5.7388
170,5279,5.7351
171,423251,5.7321
172,569069,5.7274
173,14253,5.7242
174,104530,5.7172
175,272702,5.7156
176,185938,5.7011
177,294665,5.7001
178,375900,5.6945
179,204749,5.6920
180,315571,5.6916
181,450645,5.6895
182,403879,5.6818
183,234276,5.6805
184,55554,5.6783
185,22943,5.6773
186,410391,5.6732
187,236301,5.6646
188,407932,5.6568
189,151479,5.6549
190,169112,5.6538
191,248253,5.6454
192,265240,5.6436
193,176136,5.6423
194,577349,5.6413
195,398060,5.6315
196,311994,5.6286
197,548977,5.6221
198,615007,5.6159
199,271468,5.6068
200,135678,5.6030
201,35870,5.5892
202,560141,5.5886
203,486204,5.5886
204,367989,5.5869
205,6,5.5855
206,247034,5.5832
207,211197,5.5803
208,426266,5.5693
209,43101,5.5497
210,355031,5.5448
211,205826,5.5312
212,748032,5.5268
213,201235,5.5262
214,414801,5.5259
215,21790,5.5243
216,119763,5.5194
217,34440,5.5176
218,29729,5.5161
219,150171,5.5147
220,248652,5.5120
221,67880,5.5119
222,310784,5.5106
223,118928,5.5025
224,194744,5.4945
225,434569,5.4938
226,295783,5.4915
227,12767,5.4871
228,710334,5.4705
229,225698,5.4697
230,837748,5.4661
231,32468,5.4579
232,102315,5.4554
233,10396,5.4524
234,393948,5.4385
235,402563,5.4332
236,376308,5.4303
237,2256,5.4297
238,251267,5.4283
239,168273,5.4235
240,323598,5.4219
241,54683,5.4168
242,35787,5.4141
243,66054,5.4116
244,323675,5.4115
245,398414,5.4090
246,308353,5.3889
247,288712,5.3889
248,237795,5.3676
249,225901,5.3589
250,257151,5.3567
251,48075,5.3537
252,383885,5.3529
253,16794,5.3466
254,483454,5.3404
255,350460,5.3402
256,389881,5.3310
257,279343,5.3299
258,358656,5.3284
259,155582,5.3261
260,115569,5.3215
261,463106,5.3207
262,254131,5.3188
263,150012,5.3183
264,521939,5.3159
265,3,5.3108
266,123203,5.3084
267,148948,5.2989
268,84952,5.2966
269,433848,5.2893
270,20372,5.2888
271,199706,5.2867
272,323722,5.2794
273,866568,5.2785
274,175232,5.2733
275,148505,5.2622
276,487821,5.2618
277,45025,5.2605
278,605261,5.2603
279,357876,5.2522
280,158022,5.2518
281,208490,5.2465
282,318820,5.2447
283,498185,5.2446
284,324762,5.2331
285,281956,5.2320
286,309757,5.2295
287,385690,5.2247
288,221879,5.2231
289,177601,5.2200
290,13683,5.2195
291,159519,5.2187
292,416750,5.2184
293,13880,5.2183
294,260812,5.2147
295,561949,5.2130
296,235,5.2034
297,144925,5.1956
298,185349,5.1906
299,310504,5.1906
300,175511,5.1877
